filename,store,date,total,items,raw_text
X51006556723.jpg,SO ee Se eee,3/08/2017,6,KAYA-PANON 2.40 @ 2 @ -2 _ -4.80 | GST: 0.29,"SO ee Se eee
GARDENIA BAKERIES (KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,

40300 Shah Alam, Selangor.

Tel: 03- 55423228 Fax:03- 55423213
GST ID: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7803F713

VEOS14 Date: @3/08/2017

HAKASSAR FRESH MARKET SDN BHD
GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan( 11900)
DD: 03/08/2017 L111

Description U.P Iss Exc 0 Sale AmtCRN)

KAYA-PANON 2.40 @ 2 @ -2 _ -4.80

Total 6% supplies (excl. GST): 4.80
GST: 0.29

Total 6% supplies (Inc, GST): — -5.09
Total Payable: — -5,09

E.&.0.E.
Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustinent Note

CUSTOMER'S COPY

"
X51006556726.jpg,GARDENIA BAKERIES/KL) SDN BHD (139386 X),06/08/2017,6,"0.C. WHITE 2.13, 12 6 © 22 25.56 | WHOLEMEAL 2.78 5S @ @ $ 13.90 | 0.C JUMBO 2.97 5 8 @ S 14.85 | Total O% supplies: 94.31 | TwIG-CHOC 1.33 10 @ @ 10 13.30 | GST: 0.80 | Total % supplies: 54.31 | Total Payable: 68.44","GARDENIA BAKERIES/KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam,?*Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST ID: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7806F716

VEOS14 Date: 06/08/2017

MAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/48,

47500 SUBANG JAYA, SELANGOR

VEOS: Ridzuan(11900)

ae DD: 06/08/2017 _ 10:49
Description U.P Iss Exc D Sale Amt(RM)

0.C. WHITE 2.13, 12 6 © 22 25.56
WHOLEMEAL 2.78 5S @ @ $ 13.90
0.C JUMBO 2.97 5 8 @ S 14.85

Total O% supplies: 94.31

TwIG-CHOC 1.33 10 @ @ 10 13.30

Total 6% supplies (excl. GST): 13.30

GST: 0.80

Total 6% supplies (Inc, GST): 14.10
Total % supplies: 54.31

Total Payable: 68.44

E.&.8.£.
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustnent Note _ peels

CUSTOMER'S COPY

ae Tyo rest |

"
X51006556726.jpg,GARDENIA BAKERIES/KL) SDN BHD (139386 X),06/08/2017,6,"0.C. WHITE 2.13, 12 6 © 22 25.56 | WHOLEMEAL 2.78 5S @ @ $ 13.90 | 0.C JUMBO 2.97 5 8 @ S 14.85 | Total O% supplies: 94.31 | TwIG-CHOC 1.33 10 @ @ 10 13.30 | GST: 0.80 | Total % supplies: 54.31 | Total Payable: 68.44","GARDENIA BAKERIES/KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam,?*Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST ID: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7806F716

VEOS14 Date: 06/08/2017

MAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/48,

47500 SUBANG JAYA, SELANGOR

VEOS: Ridzuan(11900)

ae DD: 06/08/2017 _ 10:49
Description U.P Iss Exc D Sale Amt(RM)

0.C. WHITE 2.13, 12 6 © 22 25.56
WHOLEMEAL 2.78 5S @ @ $ 13.90
0.C JUMBO 2.97 5 8 @ S 14.85

Total O% supplies: 94.31

TwIG-CHOC 1.33 10 @ @ 10 13.30

Total 6% supplies (excl. GST): 13.30

GST: 0.80

Total 6% supplies (Inc, GST): 14.10
Total % supplies: 54.31

Total Payable: 68.44

E.&.8.£.
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustnent Note _ peels

CUSTOMER'S COPY

ae Tyo rest |

"
X51006556728.jpg,GARDENIA BAKERIES@KL)8DN BHD (139386 X),07/08/2017,0,0.C. WHITE 13 Sie S 10.65 | WHOL EMEAL 2.78. Sela! @ -) 13.90 | 0.C JUMBO EIGER ST! O 5 14.85 | Total a% supplies: 39.40 | DELICIA-B/SCOTCH 3.72 3 @ @ 3 11.16 | CR-CHOCLT @.72 © 10 6 8 4 2.88 | CR-B' SCOTCH Oi7e. 10 90 & 9 6.48 | BUN-SBILTS 0.84 9. B.-1 ~0.84 | (Sy 1.18,"GARDENIA BAKERIES@KL)8DN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shak Alain, Selangor.
Tel: 03- 55423228 Va;03- 55423213
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7887F74

VES 14 Date: @7/@8/ —

MAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 48 6,
JALAN SS 15/46,
4750@ SUBANG JAYA, SELANGOR
VEOS: Ridzuan( 11900)
1D: 07/08/2017 12:04

___U.P Iss Exc @ Sale _AmetCRM) _

0.C. WHITE 13 Sie S 10.65
WHOL EMEAL 2.78. Sela! @ -) 13.90
0.C JUMBO EIGER ST! O 5 14.85

Total a% supplies: 39.40

DELICIA-B/SCOTCH 3.72 3 @ @ 3 11.16
CR-CHOCLT @.72 © 10 6 8 4 2.88
CR-B' SCOTCH Oi7e. 10 90 & 9 6.48
BUN-SBILTS 0.84 9. B.-1 ~0.84

Total 6% supplies (excl, GST): 19.68
(Sy 1.18
Total 6% supplies (Inc. GST): 20.86 |
Total 0% esha

E.&.0.£. we |
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make n> essary adjustments to its
input tax claims, the basic of the
adjustnients nm this Tax Invoice /
Adjus tment Now :

"
X51006556728.jpg,GARDENIA BAKERIES@KL)8DN BHD (139386 X),07/08/2017,0,0.C. WHITE 13 Sie S 10.65 | WHOL EMEAL 2.78. Sela! @ -) 13.90 | 0.C JUMBO EIGER ST! O 5 14.85 | Total a% supplies: 39.40 | DELICIA-B/SCOTCH 3.72 3 @ @ 3 11.16 | CR-CHOCLT @.72 © 10 6 8 4 2.88 | CR-B' SCOTCH Oi7e. 10 90 & 9 6.48 | BUN-SBILTS 0.84 9. B.-1 ~0.84 | (Sy 1.18,"GARDENIA BAKERIES@KL)8DN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shak Alain, Selangor.
Tel: 03- 55423228 Va;03- 55423213
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7887F74

VES 14 Date: @7/@8/ —

MAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 48 6,
JALAN SS 15/46,
4750@ SUBANG JAYA, SELANGOR
VEOS: Ridzuan( 11900)
1D: 07/08/2017 12:04

___U.P Iss Exc @ Sale _AmetCRM) _

0.C. WHITE 13 Sie S 10.65
WHOL EMEAL 2.78. Sela! @ -) 13.90
0.C JUMBO EIGER ST! O 5 14.85

Total a% supplies: 39.40

DELICIA-B/SCOTCH 3.72 3 @ @ 3 11.16
CR-CHOCLT @.72 © 10 6 8 4 2.88
CR-B' SCOTCH Oi7e. 10 90 & 9 6.48
BUN-SBILTS 0.84 9. B.-1 ~0.84

Total 6% supplies (excl, GST): 19.68
(Sy 1.18
Total 6% supplies (Inc. GST): 20.86 |
Total 0% esha

E.&.0.£. we |
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make n> essary adjustments to its
input tax claims, the basic of the
adjustnients nm this Tax Invoice /
Adjus tment Now :

"
X51006556730.jpg,bogoyo,,,FRUITS @24.00 | 40158 *1 24.00 | FRUITS 616.00 | 40158 *1 16.00,"bogoyo
MAKASSAR FRESH MARKET s/B
{CO.NO. 1208604- -T)
GROUND FLOOR, NO.4 ¢ 6,
JALAN SS15/4B,
47500 SUBANG JAYA, SELANGOR.
TEL: 03-56131328

Outlet : PLU
Receipt NO : 16741

[TERMINAL :002] (CASHIER :sv2]

05-Aug-2017 02:11:23 PM
FRUITS @24.00

40158 *1 24.00
FRUITS 616.00

40158 *1 16.00

Rounding Adj.
Tota?
Payment Type
Received Cash
Change

Thank You ! Pls Come Again
Goods Sold Are Not Returnable !

PLS VERIFY YOUR LL, BEFORE LEAVING THE
' UREBRG,~
"
X51006556730.jpg,bogoyo,,,FRUITS @24.00 | 40158 *1 24.00 | FRUITS 616.00 | 40158 *1 16.00,"bogoyo
MAKASSAR FRESH MARKET s/B
{CO.NO. 1208604- -T)
GROUND FLOOR, NO.4 ¢ 6,
JALAN SS15/4B,
47500 SUBANG JAYA, SELANGOR.
TEL: 03-56131328

Outlet : PLU
Receipt NO : 16741

[TERMINAL :002] (CASHIER :sv2]

05-Aug-2017 02:11:23 PM
FRUITS @24.00

40158 *1 24.00
FRUITS 616.00

40158 *1 16.00

Rounding Adj.
Tota?
Payment Type
Received Cash
Change

Thank You ! Pls Come Again
Goods Sold Are Not Returnable !

PLS VERIFY YOUR LL, BEFORE LEAVING THE
' UREBRG,~
"
X51006556732.jpg,—— —~—,05/88/2017,6,"O[C., MUTE 2.33: 5 ni | 4 8.52 | WHOL EMEAL 2.78 1 2) Oi ee 2.78 | Total @& supplies: 11.68 | CR-B'SCOTCH 8.72 10 @ @ 10 7.20 | Total O% supplies: — 11.68 | Total Payable: 19.34","—— —~—

GARDENIA BAKERIES (& )SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,

40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST LD: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7805F712

VEOS14 Gate: 05/88/2017

NAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
V E05; Ridzuan( 11900)
DD: 05/08/2017 1:00

Description U.P Iss Exc D Sale tle AmtCRW)

O[C., MUTE 2.33: 5 ni | 4 8.52
WHOL EMEAL 2.78 1 2) Oi ee 2.78
0.c JUMBO 2.97 3 1090

2 4
Total @& supplies: 11.68
CR-B'SCOTCH 8.72 10 @ @ 10 7.20
Total 6% supplies (excl. GST); 7.20
GST: 0.8

Total 6% supplies (Inc, GST): 7.63
Total O% supplies: — 11.68
Total Payable: 19.34

8.0.6
Keceived above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
tax claims, on the basic of the
i tments shown in this Tax Inveice /

jus tnent Note COR 7 ,
CUSTOMER'S COPY

"
X51006556732.jpg,—— —~—,05/88/2017,6,"O[C., MUTE 2.33: 5 ni | 4 8.52 | WHOL EMEAL 2.78 1 2) Oi ee 2.78 | Total @& supplies: 11.68 | CR-B'SCOTCH 8.72 10 @ @ 10 7.20 | Total O% supplies: — 11.68 | Total Payable: 19.34","—— —~—

GARDENIA BAKERIES (& )SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,

40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST LD: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7805F712

VEOS14 Gate: 05/88/2017

NAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
V E05; Ridzuan( 11900)
DD: 05/08/2017 1:00

Description U.P Iss Exc D Sale tle AmtCRW)

O[C., MUTE 2.33: 5 ni | 4 8.52
WHOL EMEAL 2.78 1 2) Oi ee 2.78
0.c JUMBO 2.97 3 1090

2 4
Total @& supplies: 11.68
CR-B'SCOTCH 8.72 10 @ @ 10 7.20
Total 6% supplies (excl. GST); 7.20
GST: 0.8

Total 6% supplies (Inc, GST): 7.63
Total O% supplies: — 11.68
Total Payable: 19.34

8.0.6
Keceived above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
tax claims, on the basic of the
i tments shown in this Tax Inveice /

jus tnent Note COR 7 ,
CUSTOMER'S COPY

"
X51006556734.jpg,re ep,04/08/2017,6,"O.C.aWHITE 2.33 42, Sag) -1 2.33 | 0.C JUMBO 2.97 S$ 2 @ 3 8.91 | Total O& supplies: 6.78 | CR-CHOCLT @.72 24 @ @ 24 17.28 | KAYA-ORI 2.40 4 08 6 4 9.68 | Total O% supplies: 6.78 | Total Payable: 32.46","re ep
GARDENIA BAKERIES| (KL) SDN BHD (139386 X)
3, Jalan Pelabur 23/1,
ane Shah Alam, Selang or.
Tel: 03- 55423228 Fax:03- 28493213
GST ID: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7804F712

VEOS 14 Date: 04/08/2017

NAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/4B,

47500 SUBANG JAYA, SELANGOR

VEOS: Azlan(3737)
DD: 04/08/2017 10:56

Description U.P Iss Exc D Sale AnrtCRM)

O.C.aWHITE 2.33 42, Sag) -1 2.33
0.C JUMBO 2.97 S$ 2 @ 3 8.91

Total O& supplies: 6.78

CR-CHOCLT @.72 24 @ @ 24 17.28
TWG T'MISU 1.33 @ 2 @ -2 ~2,.66
KAYA-ORI 2.40 4 08 6 4 9.68

Total 6% supplies (excl. GST): 24.22
GST: 1,46

Total 6% supplies (Inc. GST): 25.68
Total O% supplies: 6.78
Total Payable: 32.46

E.&.0.E.

Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note

CUSTOMER'S COPY

"
X51006556734.jpg,re ep,04/08/2017,6,"O.C.aWHITE 2.33 42, Sag) -1 2.33 | 0.C JUMBO 2.97 S$ 2 @ 3 8.91 | Total O& supplies: 6.78 | CR-CHOCLT @.72 24 @ @ 24 17.28 | KAYA-ORI 2.40 4 08 6 4 9.68 | Total O% supplies: 6.78 | Total Payable: 32.46","re ep
GARDENIA BAKERIES| (KL) SDN BHD (139386 X)
3, Jalan Pelabur 23/1,
ane Shah Alam, Selang or.
Tel: 03- 55423228 Fax:03- 28493213
GST ID: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7804F712

VEOS 14 Date: 04/08/2017

NAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/4B,

47500 SUBANG JAYA, SELANGOR

VEOS: Azlan(3737)
DD: 04/08/2017 10:56

Description U.P Iss Exc D Sale AnrtCRM)

O.C.aWHITE 2.33 42, Sag) -1 2.33
0.C JUMBO 2.97 S$ 2 @ 3 8.91

Total O& supplies: 6.78

CR-CHOCLT @.72 24 @ @ 24 17.28
TWG T'MISU 1.33 @ 2 @ -2 ~2,.66
KAYA-ORI 2.40 4 08 6 4 9.68

Total 6% supplies (excl. GST): 24.22
GST: 1,46

Total 6% supplies (Inc. GST): 25.68
Total O% supplies: 6.78
Total Payable: 32.46

E.&.0.E.

Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note

CUSTOMER'S COPY

"
X51006556738.jpg,OE  ———————————LL——<—<——<,03/08/2017,6,G.C. WHITE 2.3 5 p ae 4 8.52 | WHOL EMEAL 2.78 Ss 2 0 3 8.34 | 0.C JUMBO 2.97 3 2 6 i 2.97 | Total @% supplies: 19.83 | DELICIA-B/SCOTCH 3.72 Bi OD 2 7.44 | CR-B' SCOTCH oe 1 7.20 | BUN-SBILIS ®e6 1 8.40 | KAYA-PANDN ‘ ® @ 3 7.20 | (ST: 1.81,"OE  ———————————LL——<—<——<

GARDENIA BAKERIS (KE) SDN BHD (139386 X)
Lot 3, Jalan PelaBur 23/1,
40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST ID: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7803F712

VEOS14 Date: 03/08/2017

MAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan(11900)
DD: 03/08/2017 11:10

Description U.P Iss Exc D Sale AmtCRM)
G.C. WHITE 2.3 5 p ae 4 8.52
WHOL EMEAL 2.78 Ss 2 0 3 8.34
0.C JUMBO 2.97 3 2 6 i 2.97
Total @% supplies: 19.83
DELICIA-B/SCOTCH 3.72 Bi OD 2 7.44
CR-B' SCOTCH oe 1 7.20
BUN-SBILIS ®e6 1 8.40
KAYA-PANDN ‘ ® @ 3 7.20
Total 6% supplies (excl. GST): 30.24
(ST: 1.81

Total 6% supplies (Inc. GST): 32.05
Total Q% supplies: 19.8

Total Payable: - 5148
E.&.0.E. cae

Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /

ea
"
X51006556738.jpg,OE  ———————————LL——<—<——<,03/08/2017,6,G.C. WHITE 2.3 5 p ae 4 8.52 | WHOL EMEAL 2.78 Ss 2 0 3 8.34 | 0.C JUMBO 2.97 3 2 6 i 2.97 | Total @% supplies: 19.83 | DELICIA-B/SCOTCH 3.72 Bi OD 2 7.44 | CR-B' SCOTCH oe 1 7.20 | BUN-SBILIS ®e6 1 8.40 | KAYA-PANDN ‘ ® @ 3 7.20 | (ST: 1.81,"OE  ———————————LL——<—<——<

GARDENIA BAKERIS (KE) SDN BHD (139386 X)
Lot 3, Jalan PelaBur 23/1,
40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST ID: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7803F712

VEOS14 Date: 03/08/2017

MAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan(11900)
DD: 03/08/2017 11:10

Description U.P Iss Exc D Sale AmtCRM)
G.C. WHITE 2.3 5 p ae 4 8.52
WHOL EMEAL 2.78 Ss 2 0 3 8.34
0.C JUMBO 2.97 3 2 6 i 2.97
Total @% supplies: 19.83
DELICIA-B/SCOTCH 3.72 Bi OD 2 7.44
CR-B' SCOTCH oe 1 7.20
BUN-SBILIS ®e6 1 8.40
KAYA-PANDN ‘ ® @ 3 7.20
Total 6% supplies (excl. GST): 30.24
(ST: 1.81

Total 6% supplies (Inc. GST): 32.05
Total Q% supplies: 19.8

Total Payable: - 5148
E.&.0.E. cae

Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /

ea
"
X51006556740.jpg,GAKDENTA BAKE fi (Kh )SDN BED (139386 X),1/08/2017,0,0.C. WHITE é 13 5 1@ 4 8.92 | CR-CORN 0.72 1 6 @ 4 2.88 | WE-F.EGG.V 1.03 © 11 @ -11 -11.33,"GAKDENTA BAKE fi (Kh )SDN BED (139386 X)
Lot 3, JalatyPelabur 23/1,
40300 Shah Atfin, Selangor.
Vel: 03- 55423228 Vax:03- 55423213
GST 1D: 000381399040 ,

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 78@1F714

VEOSL4 Date: @1/08/2017

HAKASSAR FRESH MARKET SDN BHO

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/4B,

47500 SUBANG JAYA, SELANGOR

VEOS: Ridzuan( 11900)

DD: 01/08/2017 12:05

Description U.P Iss | ale AmtCRM)
0.C. WHITE é 13 5 1@ 4 8.92
WHOLEMEAL 78 3 106 2 5 S6
0.C JUMBO 2.97 4 30 1 97

Total @% supplies: 17. 05

CR-VANILLA 0.72 10 0 @ 10 r.20
CR-CORN 0.72 1 6 @ 4 2.88
WE-F.EGG.V 1.03 © 11 @ -11 -11.33
KAYA-PANDN 2 40 3 0 @ 3 pease 20

Total 6% supplies (excl. GST): 5.95
(ST: 05

Total 6% supplies (Inc. GST): 6.30

Total 0% supplies: 17.05

Total Payoble: 23,35

E.&.0.E.
Received above goods in good order condition.
The recipient of Gardenia's products 15
required to make necessary adjustments to its
input tas claims, on the basic of the
adjustnents shown in this Tax Invoice
Adjustment Note

CUSTOMER'S COPY

"
X51006556740.jpg,GAKDENTA BAKE fi (Kh )SDN BED (139386 X),1/08/2017,0,0.C. WHITE é 13 5 1@ 4 8.92 | CR-CORN 0.72 1 6 @ 4 2.88 | WE-F.EGG.V 1.03 © 11 @ -11 -11.33,"GAKDENTA BAKE fi (Kh )SDN BED (139386 X)
Lot 3, JalatyPelabur 23/1,
40300 Shah Atfin, Selangor.
Vel: 03- 55423228 Vax:03- 55423213
GST 1D: 000381399040 ,

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 78@1F714

VEOSL4 Date: @1/08/2017

HAKASSAR FRESH MARKET SDN BHO

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/4B,

47500 SUBANG JAYA, SELANGOR

VEOS: Ridzuan( 11900)

DD: 01/08/2017 12:05

Description U.P Iss | ale AmtCRM)
0.C. WHITE é 13 5 1@ 4 8.92
WHOLEMEAL 78 3 106 2 5 S6
0.C JUMBO 2.97 4 30 1 97

Total @% supplies: 17. 05

CR-VANILLA 0.72 10 0 @ 10 r.20
CR-CORN 0.72 1 6 @ 4 2.88
WE-F.EGG.V 1.03 © 11 @ -11 -11.33
KAYA-PANDN 2 40 3 0 @ 3 pease 20

Total 6% supplies (excl. GST): 5.95
(ST: 05

Total 6% supplies (Inc. GST): 6.30

Total 0% supplies: 17.05

Total Payoble: 23,35

E.&.0.E.
Received above goods in good order condition.
The recipient of Gardenia's products 15
required to make necessary adjustments to its
input tas claims, on the basic of the
adjustnents shown in this Tax Invoice
Adjustment Note

CUSTOMER'S COPY

"
X51006556806.jpg,GARDENLA BAKERLES (KL) SDN BILD (139386 X),23/09/2017,6,Total Q% supplies: 10.65 | CR-B'SCOTCH @.72 3@ 0 @ 30 _ 21.60 | Total Payable: 14.47,"GARDENLA BAKERLES (KL) SDN BILD (139386 X)
Lot 3, Jalan Pelabur 23/1,

40300 Shah Alam Selangor.
Vel: 03- $5423228 Fax:03. 55423213
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7923F714

VROSi4 Date: 23/09/2017

MAKASSAR FRESH MARKET SDN BHO

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/46,
47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan (11900)
DD: 23/09/2017 11:23
Description U.P Iss Exc e  AmtCRM)

O.C. WHITE 2.13 Ss (na) BS) 10 Gh:

Total Q% supplies: 10.65
CR-CORN 0.72 © 25 © -25 18.0
CR-B'SCOTCH @.72 3@ 0 @ 30 _ 21.60

Total 6% supplies (excl. GST): 3.60
GT: 0.2

Total 6% supplies (Inc. GST): 3.82
Total Q% supplies: 10,65

Total Payable: 14.47

£.&.0.E.
Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note .

CUSTOMER'S COPY

SS

"
X51006556806.jpg,GARDENLA BAKERLES (KL) SDN BILD (139386 X),23/09/2017,6,Total Q% supplies: 10.65 | CR-B'SCOTCH @.72 3@ 0 @ 30 _ 21.60 | Total Payable: 14.47,"GARDENLA BAKERLES (KL) SDN BILD (139386 X)
Lot 3, Jalan Pelabur 23/1,

40300 Shah Alam Selangor.
Vel: 03- $5423228 Fax:03. 55423213
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7923F714

VROSi4 Date: 23/09/2017

MAKASSAR FRESH MARKET SDN BHO

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/46,
47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan (11900)
DD: 23/09/2017 11:23
Description U.P Iss Exc e  AmtCRM)

O.C. WHITE 2.13 Ss (na) BS) 10 Gh:

Total Q% supplies: 10.65
CR-CORN 0.72 © 25 © -25 18.0
CR-B'SCOTCH @.72 3@ 0 @ 30 _ 21.60

Total 6% supplies (excl. GST): 3.60
GT: 0.2

Total 6% supplies (Inc. GST): 3.82
Total Q% supplies: 10,65

Total Payable: 14.47

£.&.0.E.
Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note .

CUSTOMER'S COPY

SS

"
X51006556808.jpg,GARDENIA BAKERIES (KL) SDN BELD (139386 X),22/09/2017,6,CR -CHOCLI ®.72 20 @ @ 20 14.40 | SQ-S BERRY @.84 12 ee 12 14.08 | WG T'MISU 1.33 20 5 @ 15 _ 39.95 | Total @% supplies: — 18.92,"GARDENIA BAKERIES (KL) SDN BELD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Ala rlangor.
Pel: 03- 55423228 3- 55423215
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7922F711

Vt Date: 22/09/2017

WAknoon® FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4&6,
JALAN SS 15/46,

47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan (11900)

2017 10:52
Le AmtCRM)

0.C. WHITE

/ WHOLEMEAL L
- 0.C JUMBO 4
+] . >,
etl 0% supplies: ~B.2
CR -CHOCLI ®.72 20 @ @ 20 14.40
SQ-S BERRY @.84 12 ee 12 14.08
MUFFIN C&W 1.25 16 06 10 1°.50

WG T'MISU 1.33 20 5 @ 15 _ 39.95

Total 6% supplies (excl. GST): 56.93

GS: 4

Total 6% supplies (Inc. GST): 60.34
Total @% supplies: — 18.92

Total Payable: 79,26

E.&.0.E
Received above goods in good order condition.
The recipient of Gardenia’s products 1s
required to make necessary adjustinents to its
input tax claims, on the basic of the
adjustments shown in this Tax Ir ree /
Adjustment Note

CUSTOMER'S COPY

"
X51006556808.jpg,GARDENIA BAKERIES (KL) SDN BELD (139386 X),22/09/2017,6,CR -CHOCLI ®.72 20 @ @ 20 14.40 | SQ-S BERRY @.84 12 ee 12 14.08 | WG T'MISU 1.33 20 5 @ 15 _ 39.95 | Total @% supplies: — 18.92,"GARDENIA BAKERIES (KL) SDN BELD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Ala rlangor.
Pel: 03- 55423228 3- 55423215
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7922F711

Vt Date: 22/09/2017

WAknoon® FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4&6,
JALAN SS 15/46,

47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan (11900)

2017 10:52
Le AmtCRM)

0.C. WHITE

/ WHOLEMEAL L
- 0.C JUMBO 4
+] . >,
etl 0% supplies: ~B.2
CR -CHOCLI ®.72 20 @ @ 20 14.40
SQ-S BERRY @.84 12 ee 12 14.08
MUFFIN C&W 1.25 16 06 10 1°.50

WG T'MISU 1.33 20 5 @ 15 _ 39.95

Total 6% supplies (excl. GST): 56.93

GS: 4

Total 6% supplies (Inc. GST): 60.34
Total @% supplies: — 18.92

Total Payable: 79,26

E.&.0.E
Received above goods in good order condition.
The recipient of Gardenia’s products 1s
required to make necessary adjustinents to its
input tax claims, on the basic of the
adjustments shown in this Tax Ir ree /
Adjustment Note

CUSTOMER'S COPY

"
